rid,eqtime,avsize,finalsize,stateent,runtime,netent
3995,10.333300,525.333000,1124,-0.674912,6.080000,-1.428150
3996,9.000000,431.500000,1028,0.000000,2.790000,-1.314600
3997,14.500000,634.250000,1250,-0.692732,14.850000,-1.480330
3998,10.500000,435.500000,1038,-0.269159,3.160000,-1.314270
3999,10.750000,625.000000,1224,-0.691319,11.000000,-1.461540
4000,9.500000,440.000000,1043,0.000000,2.660000,-1.296500
4001,11.333300,542.667000,1433,-0.677480,6.970000,-1.337150
4002,9.000000,432.000000,1020,-0.183821,2.670000,-1.332070
4003,10.666700,529.333000,1372,-0.687932,6.010000,-1.360230
4004,8.000000,433.000000,1034,0.000000,2.380000,-1.309370
4005,12.000000,556.667000,1315,-0.677906,7.460000,-1.395230
4006,10.500000,435.500000,1023,-0.254624,3.290000,-1.328370
4007,11.000000,527.333000,1282,-0.691480,6.290000,-1.398570
4008,9.500000,436.000000,1019,0.000000,2.940000,-1.305960
4009,12.666700,545.000000,1440,-0.674122,8.680000,-1.358870
4010,10.000000,433.000000,1025,-0.145597,2.970000,-1.322960
4011,11.000000,525.333000,1349,-0.690342,6.140000,-1.341810
4012,9.500000,434.000000,1039,0.000000,2.890000,-1.330680
4013,11.666700,545.000000,1297,-0.682717,7.220000,-1.408940
4014,10.500000,433.000000,1031,-0.293949,3.140000,-1.303530
4015,10.333300,520.000000,1204,-0.690594,5.870000,-1.426720
4016,9.500000,430.000000,1021,0.000000,2.830000,-1.334330
4017,13.000000,542.000000,1227,-0.660672,8.290000,-1.409800
4018,10.500000,431.500000,1028,-0.167573,3.020000,-1.337810
4019,11.333300,524.000000,1127,-0.671621,6.830000,-1.448440
4020,10.000000,432.500000,1019,0.000000,2.810000,-1.315210
4021,10.666700,556.000000,1031,-0.693135,6.860000,-1.467270
4022,10.000000,434.500000,1038,-0.246959,3.070000,-1.301610
4023,12.250000,612.250000,1174,-0.692240,12.310000,-1.468370
4024,8.500000,436.000000,1034,0.000000,2.490000,-1.311410
4025,12.666700,558.333000,1273,-0.669629,8.080000,-1.422690
4026,8.500000,431.000000,1027,-0.197511,2.570000,-1.332260
4027,10.666700,523.000000,1107,-0.671214,6.230000,-1.450870
4028,9.500000,436.500000,1042,0.000000,2.790000,-1.294620
4029,11.750000,637.750000,1236,-0.692723,12.040000,-1.480300
4030,13.000000,440.000000,1027,-0.246298,4.220000,-1.304030
4031,12.250000,611.000000,1138,-0.691757,11.780000,-1.468310
4032,9.000000,429.500000,1024,0.000000,2.650000,-1.317430
4033,11.333300,546.333000,1399,-0.665235,7.530000,-1.365370
4034,10.000000,437.000000,1043,-0.123600,2.970000,-1.336110
4035,11.000000,525.333000,1232,-0.671057,6.660000,-1.406040
4036,9.500000,432.000000,1041,0.000000,2.630000,-1.318990
4037,13.000000,539.333000,1126,-0.687646,8.130000,-1.456780
4038,9.000000,437.500000,1026,-0.217312,2.600000,-1.321500
4039,9.666670,534.000000,1058,-0.691080,5.850000,-1.493580
4040,9.500000,435.000000,1012,0.000000,2.900000,-1.313470
4041,12.666700,544.333000,1325,-0.660051,7.370000,-1.343250
4042,10.000000,434.000000,1036,-0.147658,3.060000,-1.331400
4043,11.000000,530.000000,1233,-0.676702,6.910000,-1.385890
4044,9.500000,433.500000,1028,0.000000,2.760000,-1.300490
4045,9.666670,540.333000,1088,-0.690020,6.000000,-1.492480
4046,11.500000,437.000000,1029,-0.278009,3.230000,-1.302190
4047,11.000000,527.333000,1015,-0.692409,6.650000,-1.483060
4048,9.000000,433.000000,1021,0.000000,2.650000,-1.312330
4049,13.333300,542.000000,1062,-0.690307,7.930000,-1.481800
4050,9.000000,433.500000,1015,-0.184498,2.660000,-1.324530
4051,12.000000,616.250000,1118,-0.631655,12.110000,-1.508650
4052,9.000000,438.500000,1031,0.000000,2.800000,-1.325700
4053,10.600000,834.300000,960,0.000000,34.160000,-1.280750
4054,9.500000,437.000000,1019,-0.223878,2.770000,-1.296510
4055,9.909090,749.727000,853,-0.053127,30.790000,-1.292960
4056,8.500000,436.500000,1019,0.000000,2.460000,-1.313610
4057,11.333300,547.333000,1074,-0.689938,6.710000,-1.490140
4058,9.000000,435.000000,1051,-0.179739,2.540000,-1.335220
4059,12.000000,616.250000,1113,-0.619079,11.430000,-1.499070
4060,9.500000,433.500000,1039,0.000000,2.760000,-1.302600
4061,9.800000,814.400000,952,-0.015051,30.470000,-1.287420
4062,8.500000,433.000000,1035,-0.210433,2.580000,-1.334940
4063,8.272730,722.182000,803,-0.066993,23.900000,-1.300390
4064,9.500000,434.000000,1031,0.000000,2.750000,-1.311500
4065,9.666670,535.333000,1328,-0.661947,5.760000,-1.376400
4066,9.500000,437.500000,1029,-0.188522,2.920000,-1.307450
4067,10.333300,526.333000,1222,-0.668166,6.200000,-1.405760
4068,11.500000,435.000000,1037,0.000000,3.560000,-1.338830
4069,11.000000,536.667000,1106,-0.689375,6.620000,-1.432890
4070,8.500000,435.500000,1031,-0.240470,2.610000,-1.321320
4071,13.333300,537.000000,1068,-0.690613,7.660000,-1.461380
4072,11.500000,437.000000,1044,0.000000,3.460000,-1.314680
4073,13.000000,552.333000,1367,-0.662811,8.010000,-1.406080
4074,8.500000,434.000000,1034,-0.202201,2.670000,-1.289860
4075,9.666670,529.667000,1273,-0.680378,5.720000,-1.400950
4076,9.500000,437.000000,1039,0.000000,2.870000,-1.319550
4077,12.333300,556.000000,1130,-0.689534,7.700000,-1.432570
4078,8.500000,437.000000,1016,-0.315019,2.610000,-1.312340
4079,15.250000,633.500000,1377,-0.691891,16.960000,-1.450070
4080,8.500000,438.000000,1037,0.000000,2.610000,-1.319970
4081,14.250000,649.750000,1290,-0.669402,15.490000,-1.460140
4082,9.500000,435.500000,1016,-0.187352,2.880000,-1.315960
4083,11.500000,622.750000,1170,-0.648759,11.030000,-1.472710
4084,9.000000,433.000000,1036,0.000000,2.690000,-1.327600
4085,10.636400,843.545000,954,0.000000,38.700000,-1.300100
4086,8.500000,429.500000,1040,-0.233792,2.550000,-1.312240
4087,9.000000,694.000000,767,0.000000,25.370000,-1.289090
4088,10.000000,433.000000,1024,0.000000,3.190000,-1.305000
4089,11.333300,539.333000,1001,-0.678137,7.040000,-1.524440
4090,10.000000,437.000000,1032,-0.199655,3.190000,-1.316640
4091,12.500000,628.750000,1109,-0.589063,13.270000,-1.452760
4092,10.000000,434.500000,1032,0.000000,2.970000,-1.304440
4093,11.777800,824.667000,959,0.000000,33.350000,-1.242130
4094,9.000000,432.500000,1025,-0.220203,2.640000,-1.320190
4095,7.857140,665.429000,764,0.000000,13.710000,-1.268640
4096,6.500000,300.000000,300,0.000000,1.150000,-1.346690
4097,5.000000,300.000000,300,0.000000,0.890000,-1.362240
4098,4.666670,300.667000,301,0.000000,1.230000,-1.295780
4099,5.000000,300.000000,300,0.000000,0.890000,-1.306760
4100,4.500000,300.000000,300,0.000000,0.870000,-1.335300
4101,6.500000,301.750000,303,-0.225330,2.200000,-1.345080
4102,5.000000,300.667000,301,0.000000,1.360000,-1.318590
4103,4.500000,300.000000,300,0.000000,0.850000,-1.414760
4104,7.000000,300.000000,300,0.000000,1.220000,-1.274380
4105,4.500000,300.000000,300,0.000000,0.860000,-1.404570
4106,5.500000,302.750000,304,-0.276191,1.890000,-1.283850
4107,5.500000,300.000000,300,0.000000,1.060000,-1.331180
4108,5.000000,300.000000,300,0.000000,1.060000,-1.312120
4109,6.000000,300.000000,300,-0.244930,1.090000,-1.395690
4110,6.555560,313.222000,323,-0.336496,5.250000,-1.315590
4111,4.000000,300.000000,300,0.000000,0.770000,-1.324940
4112,5.000000,300.000000,300,0.000000,0.940000,-1.276560
4113,5.500000,300.000000,300,0.000000,0.980000,-1.345000
4114,5.000000,300.667000,301,0.000000,1.370000,-1.333830
4115,4.500000,300.000000,300,0.000000,0.810000,-1.363000
4116,4.500000,300.000000,300,0.000000,0.840000,-1.351520
4117,5.500000,300.000000,300,-0.198515,1.060000,-1.288490
4118,6.222220,307.889000,320,-0.198515,4.990000,-1.319520
4119,4.500000,300.000000,300,-0.022340,0.870000,-1.247000
4120,4.500000,300.000000,300,0.000000,0.900000,-1.317080
4121,5.500000,300.000000,300,0.000000,1.380000,-1.373020
4122,7.750000,307.500000,312,-0.286836,2.840000,-1.324890
4123,5.000000,300.000000,300,0.000000,0.940000,-1.369820
4124,4.000000,300.000000,300,0.000000,0.750000,-1.297740
4125,5.500000,300.000000,300,-0.278769,1.030000,-1.332960
4126,8.500000,349.400000,446,-0.540412,9.430000,-1.399520
4127,5.000000,300.000000,300,0.000000,0.930000,-1.361590
4128,4.000000,300.000000,300,0.000000,0.710000,-1.396690
4129,5.500000,300.000000,300,-0.270552,0.950000,-1.363450
4130,7.000000,301.333000,302,0.000000,1.790000,-1.387250
4131,5.000000,300.000000,300,0.000000,0.890000,-1.292700
4132,4.000000,300.000000,300,0.000000,0.720000,-1.324430
4133,7.111110,342.222000,365,-0.235181,6.570000,-1.310470
4134,4.666670,302.667000,304,0.000000,1.250000,-1.269600
4135,7.500000,300.000000,300,-0.022340,1.330000,-1.342040
4136,5.000000,300.000000,300,0.000000,0.900000,-1.320050
4137,5.000000,300.000000,300,-0.217695,0.900000,-1.357590
4138,5.400000,302.600000,304,-0.251250,2.290000,-1.310260
4139,5.500000,300.000000,300,0.000000,1.010000,-1.326930
4140,5.500000,300.000000,300,0.000000,1.000000,-1.336820
4141,6.666670,324.889000,338,-0.285652,5.570000,-1.357930
4142,5.800000,313.500000,321,-0.303330,5.500000,-1.369240
4143,4.000000,300.000000,300,0.000000,0.760000,-1.379540
4144,6.500000,300.000000,300,0.000000,1.240000,-1.369460
4145,7.000000,311.000000,328,-0.364732,5.500000,-1.308220
4146,5.333330,302.000000,303,0.000000,1.440000,-1.273550
4147,5.000000,300.000000,300,0.000000,0.970000,-1.397280
4148,5.000000,300.000000,300,0.000000,0.940000,-1.362270
4149,9.333330,396.444000,513,-0.445824,11.080000,-1.343590
4150,5.000000,300.000000,300,0.000000,0.920000,-1.325510
4151,6.000000,300.000000,300,-0.022340,1.100000,-1.259190
4152,5.000000,300.000000,300,0.000000,1.050000,-1.370160
4153,4.500000,300.000000,300,-0.332346,0.880000,-1.305160
4154,6.000000,301.250000,302,-0.365339,2.050000,-1.355470
4155,6.500000,300.000000,300,0.000000,1.110000,-1.369250
4156,5.000000,300.000000,300,0.000000,0.900000,-1.358280
4157,7.111110,324.778000,349,-0.250440,6.060000,-1.309530
4158,9.100000,360.300000,466,-0.536199,10.520000,-1.322090
4159,5.500000,300.000000,300,0.000000,0.970000,-1.390240
4160,5.000000,300.000000,300,0.000000,0.900000,-1.367030
4161,8.500000,332.875000,399,-0.581431,6.650000,-1.365150
4162,5.666670,302.667000,304,0.000000,1.490000,-1.322650
4163,8.625000,355.125000,468,-0.652826,7.670000,-1.350310
4164,5.000000,300.000000,300,0.000000,0.890000,-1.371430
4165,7.000000,300.000000,300,-0.278769,1.220000,-1.303500
4166,5.666670,302.000000,303,0.000000,1.530000,-1.373310
4167,5.000000,300.000000,300,-0.236042,0.900000,-1.349770
4168,4.500000,300.000000,300,0.000000,0.880000,-1.395750
4169,8.250000,348.500000,435,-0.634909,7.120000,-1.334550
4170,5.250000,302.750000,304,-0.329398,1.820000,-1.315380
4171,8.125000,339.625000,422,-0.626798,6.680000,-1.292470
4172,5.000000,300.000000,300,0.000000,1.110000,-1.366730
4173,4.500000,300.000000,300,-0.332346,0.820000,-1.346950
4174,5.000000,304.143000,307,-0.361438,3.040000,-1.287440
4175,7.000000,300.000000,300,-0.373514,1.220000,-1.419090
4176,4.500000,300.000000,300,0.000000,0.810000,-1.246780
4177,9.250000,355.875000,460,-0.582826,8.180000,-1.335630
4178,4.400000,303.400000,304,-0.070054,1.900000,-1.313750
4179,9.750000,378.375000,535,-0.578651,9.700000,-1.325730
4180,4.500000,300.000000,300,0.000000,0.820000,-1.314430
4181,4.500000,300.000000,300,-0.392674,0.840000,-1.393580
4182,5.666670,300.667000,301,-0.022277,1.480000,-1.271280
4183,4.500000,300.000000,300,-0.332346,0.860000,-1.344920
4184,4.500000,300.000000,300,0.000000,1.030000,-1.328290
4185,8.125000,336.125000,404,-0.487083,6.560000,-1.332230
4186,5.833330,306.667000,310,-0.230503,3.040000,-1.232340
4187,19.625000,349.875000,446,-0.505947,17.530000,-1.327570
4188,4.000000,300.000000,300,0.000000,0.740000,-1.314820
4189,4.500000,300.000000,300,-0.286836,0.710000,-1.228030
4190,8.000000,329.000000,370,-0.545407,7.720000,-1.393480
4191,6.500000,300.000000,300,-0.278769,1.150000,-1.353870
4192,5.000000,300.000000,300,0.000000,0.900000,-1.419580
4193,10.000000,400.667000,582,-0.657719,12.180000,-1.320870
4194,5.000000,300.000000,300,0.000000,0.920000,-1.402040
4195,9.500000,388.375000,551,-0.679447,10.220000,-1.370530
4196,4.500000,300.000000,300,0.000000,0.840000,-1.407600
4197,4.500000,300.000000,300,-0.022340,0.820000,-1.364130
4198,5.000000,301.333000,302,0.000000,1.330000,-1.353290
4199,5.000000,300.000000,300,-0.294757,0.900000,-1.248710
4200,5.500000,300.000000,300,0.000000,0.990000,-1.287320
4201,8.888890,392.889000,568,-0.646570,10.740000,-1.346880
4202,5.000000,302.600000,304,-0.276191,2.130000,-1.334880
4203,8.375000,362.250000,467,-0.560564,7.420000,-1.357330
4204,5.500000,300.000000,300,0.000000,0.980000,-1.339270
4205,8.000000,300.000000,300,-0.056002,1.420000,-1.339710
4206,4.750000,312.375000,318,-0.333296,3.370000,-1.310590
4207,5.000000,300.000000,300,-0.404963,0.920000,-1.297530
4208,5.500000,300.000000,300,0.000000,0.980000,-1.319240
4209,10.222200,444.889000,700,-0.551080,15.530000,-1.348280
4210,5.000000,300.667000,301,0.000000,1.360000,-1.264730
4211,9.250000,440.000000,670,-0.522337,11.770000,-1.333170
4212,4.500000,300.000000,300,0.000000,0.820000,-1.369540
4213,4.500000,300.000000,300,-0.040049,0.820000,-1.321680
4214,6.714290,306.429000,313,-0.172788,4.280000,-1.277320
4215,5.000000,300.000000,300,-0.236042,0.890000,-1.352290
4216,5.000000,300.000000,300,0.000000,0.870000,-1.316780
4217,11.000000,447.556000,672,-0.443304,16.630000,-1.343720
4218,7.000000,314.333000,321,-0.198056,5.550000,-1.268270
4219,10.250000,457.250000,708,-0.520104,13.610000,-1.322340
4220,4.000000,300.000000,300,0.000000,0.740000,-1.386030
4221,4.000000,300.000000,300,-0.134742,0.780000,-1.252480
4222,9.500000,344.100000,408,-0.653587,10.140000,-1.380160
4223,4.500000,300.000000,300,-0.366925,0.820000,-1.365500
4224,4.500000,300.000000,300,0.000000,0.850000,-1.344900
4225,4.500000,300.000000,300,0.000000,0.820000,-1.341770
4226,6.000000,304.000000,306,-0.039393,1.730000,-1.324010
4227,7.428570,315.143000,328,-0.185750,4.700000,-1.370570
4228,3.500000,300.000000,300,0.000000,0.710000,-1.410000
4229,7.000000,300.000000,300,-0.236042,1.220000,-1.228760
4230,5.000000,303.333000,305,-0.055247,1.360000,-1.308880
4231,5.833330,309.167000,314,-0.237014,3.130000,-1.324900
4232,5.500000,300.000000,300,0.000000,1.020000,-1.267490
4233,7.500000,300.000000,300,0.000000,1.400000,-1.322710
4234,6.333330,300.667000,301,-0.177951,1.630000,-1.359870
4235,6.500000,318.500000,329,-0.245464,3.560000,-1.397470
4236,4.000000,300.000000,300,0.000000,0.730000,-1.279940
4237,6.000000,300.000000,300,-0.217695,1.060000,-1.331450
4238,4.714290,302.000000,304,-0.299789,2.790000,-1.257810
4239,5.750000,305.500000,309,-0.325793,2.030000,-1.310230
4240,4.000000,300.000000,300,0.000000,0.750000,-1.384940
4241,4.000000,300.000000,300,0.000000,0.780000,-1.321130
4242,5.400000,305.800000,308,-0.021846,2.340000,-1.320380
4243,5.833330,303.500000,308,-0.265568,3.000000,-1.319090
4244,5.000000,300.000000,300,0.000000,0.900000,-1.250830
4245,4.500000,300.000000,300,-0.217695,0.870000,-1.322970
4246,5.500000,302.000000,303,-0.055546,1.910000,-1.297320
4247,10.222200,331.778000,368,-0.426461,9.180000,-1.392460
4248,4.000000,300.000000,300,0.000000,0.740000,-1.337060
4249,4.500000,300.000000,300,0.000000,0.820000,-1.443190
4250,5.714290,303.286000,306,-0.185811,3.440000,-1.294240
4251,8.000000,356.556000,458,-0.459811,8.040000,-1.333020
4252,6.000000,300.000000,300,0.000000,1.040000,-1.397190
4253,4.500000,300.000000,300,-0.208215,0.690000,-1.356930
4254,9.000000,364.500000,485,-0.559486,10.610000,-1.391680
4255,5.875000,315.125000,323,-0.279978,4.290000,-1.329170
4256,5.000000,300.000000,300,0.000000,1.150000,-1.320660
4257,4.000000,300.000000,300,-0.286836,0.740000,-1.319520
4258,5.333330,302.000000,303,0.000000,1.480000,-1.263120
4259,6.571430,313.000000,324,-0.264052,4.080000,-1.291540
4260,4.500000,300.000000,300,0.000000,0.880000,-1.341100
4261,7.333330,321.444000,340,-0.337819,6.090000,-1.289410
4262,5.000000,302.667000,304,-0.022090,1.490000,-1.347590
4263,6.625000,325.875000,343,-0.303414,5.000000,-1.213680
4264,4.500000,300.000000,300,0.000000,0.820000,-1.359530
4265,8.142860,318.286000,333,-0.309636,5.170000,-1.302530
4266,6.166670,307.500000,311,-0.279711,3.260000,-1.319370
4267,6.222220,307.444000,314,-0.342905,4.850000,-1.286550
4268,5.500000,300.000000,300,0.000000,1.180000,-1.383240
4269,5.500000,310.125000,316,-0.235929,3.900000,-1.272440
4270,4.750000,302.000000,303,-0.300471,1.670000,-1.283470
4271,7.000000,306.500000,311,-0.263751,2.440000,-1.385540
4272,5.500000,300.000000,300,0.000000,0.950000,-1.383940
4273,7.444440,326.111000,375,-0.387652,6.650000,-1.392130
4274,5.000000,302.000000,303,0.000000,1.390000,-1.387310
4275,9.222220,362.778000,480,-0.517250,9.940000,-1.349760
4276,6.000000,300.000000,300,0.000000,1.060000,-1.233640
4277,6.750000,315.500000,322,-0.249279,4.860000,-1.335620
4278,6.600000,312.800000,324,-0.231697,5.850000,-1.358150
4279,6.777780,317.667000,330,-0.304636,5.610000,-1.292870
4280,5.500000,300.000000,300,0.000000,0.990000,-1.394330
4281,6.428570,311.429000,326,-0.372269,3.990000,-1.362890
4282,6.600000,307.400000,313,-0.262555,2.940000,-1.290570
4283,7.444440,332.111000,379,-0.379967,6.830000,-1.359600
4284,4.500000,300.000000,300,0.000000,0.810000,-1.289940
4285,6.222220,330.111000,345,-0.252513,5.610000,-1.350270
4286,8.200000,331.600000,384,-0.458847,7.990000,-1.394430
4287,5.500000,304.667000,308,-0.222658,2.830000,-1.312690
4288,5.000000,300.000000,300,0.000000,0.940000,-1.321600
4289,8.750000,388.750000,537,-0.674638,8.690000,-1.353970
4290,4.500000,304.250000,305,-0.039501,1.630000,-1.293130
4291,4.000000,300.000000,300,-0.022340,0.730000,-1.334840
4292,5.000000,300.000000,300,0.000000,0.940000,-1.332670
4293,5.000000,300.000000,300,-0.278769,0.900000,-1.366610
4294,5.000000,302.000000,303,0.000000,1.780000,-1.300930
4295,7.500000,300.000000,300,0.000000,1.310000,-1.294600
4296,4.500000,300.000000,300,0.000000,0.790000,-1.286800
4297,7.125000,328.875000,389,-0.543985,5.590000,-1.336130
4298,5.400000,306.000000,309,-0.248333,2.370000,-1.324080
4299,4.500000,300.000000,300,0.000000,0.820000,-1.374900
4300,5.000000,300.000000,300,0.000000,0.900000,-1.358180
4301,4.500000,300.000000,300,-0.373514,0.830000,-1.314790
4302,6.333330,301.333000,302,-0.277474,1.690000,-1.255890
4303,5.500000,300.000000,300,0.000000,0.980000,-1.230050
4304,4.000000,300.000000,300,0.000000,0.800000,-1.347650
4305,8.750000,334.125000,392,-0.453288,6.880000,-1.351780
4306,4.666670,301.333000,302,0.000000,1.280000,-1.329830
4307,5.000000,300.000000,300,0.000000,0.900000,-1.314440
4308,4.500000,300.000000,300,0.000000,0.830000,-1.314360
4309,4.500000,300.000000,300,-0.332346,0.860000,-1.339590
4310,4.666670,300.667000,301,-0.022277,1.220000,-1.291540
4311,6.500000,300.000000,300,0.000000,1.150000,-1.316230
4312,5.000000,300.000000,300,0.000000,0.910000,-1.265160
4313,8.250000,341.625000,411,-0.432500,6.700000,-1.393570
4314,5.500000,303.000000,305,-0.250660,1.870000,-1.331200
4315,5.000000,300.000000,300,-0.040049,0.910000,-1.331530
4316,5.000000,300.000000,300,0.000000,0.920000,-1.379420
4317,4.000000,300.000000,300,-0.286836,0.740000,-1.357860
4318,6.700000,314.700000,336,-0.486913,6.490000,-1.393960
4319,4.500000,300.000000,300,0.000000,0.860000,-1.334130
4320,5.500000,300.000000,300,0.000000,1.020000,-1.334930
4321,9.333330,371.000000,501,-0.594306,10.470000,-1.368270
4322,6.666670,302.000000,303,-0.055546,1.680000,-1.299030
4323,5.000000,300.000000,300,0.000000,0.910000,-1.304110
4324,5.000000,300.000000,300,0.000000,1.020000,-1.354520
4325,5.500000,300.000000,300,0.000000,0.970000,-1.214250
4326,5.000000,303.333000,305,-0.039501,1.370000,-1.288460
4327,4.500000,300.000000,300,0.000000,0.830000,-1.409300
4328,5.000000,300.000000,300,0.000000,0.930000,-1.390290
4329,9.111110,368.222000,486,-0.580746,9.560000,-1.351940
4330,6.000000,309.000000,314,-0.201319,4.080000,-1.274400
4331,5.500000,300.000000,300,0.000000,0.970000,-1.273250
4332,5.500000,300.000000,300,0.000000,1.010000,-1.346480
4333,4.500000,300.000000,300,0.000000,1.330000,-1.267320
4334,5.500000,300.000000,300,-0.253639,1.010000,-1.326960
4335,5.500000,300.000000,300,0.000000,0.990000,-1.353950
4336,4.000000,300.000000,300,0.000000,0.940000,-1.351760
4337,9.777780,367.667000,441,-0.204810,9.930000,-1.359800
4338,6.200000,304.200000,306,-0.055099,2.650000,-1.321690
4339,4.500000,300.000000,300,0.000000,0.860000,-1.270440
4340,4.500000,300.000000,300,0.000000,0.810000,-1.349490
4341,4.000000,300.000000,300,0.000000,0.800000,-1.306450
4342,5.555560,310.556000,315,-0.261371,5.140000,-1.301170
4343,5.500000,300.000000,300,0.000000,1.020000,-1.403760
4344,4.500000,300.000000,300,0.000000,0.820000,-1.312120
4345,7.777780,332.333000,364,-0.154076,6.760000,-1.381810
4346,4.000000,300.000000,300,-0.353428,0.740000,-1.290610
4347,5.500000,300.000000,300,0.000000,1.570000,-1.236940
4348,5.000000,300.000000,300,0.000000,0.910000,-1.284840
4349,4.000000,300.000000,300,0.000000,0.750000,-1.377930
4350,7.300000,312.300000,334,-0.456929,6.410000,-1.381910
4351,5.000000,300.000000,300,0.000000,0.930000,-1.385890
4352,11.666700,591.667000,1738,0.000000,8.730000,-1.270340
4353,10.666700,524.667000,1349,-0.692316,6.330000,-1.378050
4354,11.666700,584.000000,1633,-0.089183,7.480000,-1.292880
4355,9.333330,507.333000,1286,-0.692507,5.330000,-1.387940
4356,12.666700,594.000000,1671,0.000000,9.710000,-1.252540
4357,9.333330,522.667000,1216,-0.690406,5.420000,-1.421890
4358,12.333300,575.667000,1564,-0.198139,9.030000,-1.297120
4359,16.000000,521.000000,1235,-0.692483,9.370000,-1.416100
4360,40.000000,600.000000,1753,0.000000,40.160000,-1.282850
4361,9.666670,526.000000,1331,-0.691724,5.640000,-1.380920
4362,10.666700,585.333000,1633,-0.134763,7.750000,-1.275590
4363,14.000000,503.667000,1256,-0.693146,8.280000,-1.411500
4364,11.666700,591.000000,1698,0.000000,8.990000,-1.278150
4365,9.333330,515.667000,1184,-0.692782,5.300000,-1.425870
4366,40.000000,568.333000,1565,-0.259304,36.550000,-1.283720
4367,10.333300,514.000000,1211,-0.691428,5.640000,-1.437050
4368,13.000000,601.333000,1725,0.000000,9.810000,-1.260700
4369,10.666700,511.333000,1144,-0.679871,6.250000,-1.456960
4370,12.333300,591.667000,1646,-0.107535,9.770000,-1.268800
4371,10.666700,520.333000,1168,-0.684201,6.140000,-1.434250
4372,40.333300,602.000000,1745,0.000000,40.410000,-1.259840
4373,12.000000,531.333000,1086,-0.691068,7.240000,-1.505680
4374,11.666700,582.333000,1600,-0.212982,8.000000,-1.276990
4375,10.000000,515.667000,1063,-0.690656,5.950000,-1.488400
4376,40.666700,601.667000,1737,0.000000,40.550000,-1.269750
4377,12.333300,519.333000,1171,-0.677744,7.030000,-1.427550
4378,11.333300,584.333000,1616,-0.131544,8.290000,-1.296700
4379,10.666700,517.667000,1154,-0.681998,6.230000,-1.470190
4380,43.666700,597.667000,1755,0.000000,27.220000,-1.260000
4381,11.333300,514.333000,1039,-0.693013,5.900000,-1.484520
4382,12.333300,604.333000,1708,-0.218047,10.110000,-1.283700
4383,10.333300,510.667000,1031,-0.692940,5.910000,-1.500880
4384,13.666700,599.333000,1715,0.000000,10.680000,-1.277150
4385,10.000000,520.333000,1329,-0.692161,5.670000,-1.385280
4386,13.333300,579.667000,1584,-0.088854,10.070000,-1.300260
4387,10.666700,513.333000,1325,-0.693145,5.460000,-1.378500
4388,11.666700,598.667000,1708,0.000000,8.640000,-1.266790
4389,10.000000,521.667000,1210,-0.692654,5.690000,-1.430530
4390,11.000000,590.000000,1634,-0.195440,8.300000,-1.276770
4391,10.666700,510.667000,1188,-0.692869,6.230000,-1.435240
4392,13.000000,598.667000,1719,0.000000,9.590000,-1.258770
4393,11.000000,531.667000,1370,-0.691266,6.430000,-1.377580
4394,14.666700,591.667000,1663,-0.104384,11.090000,-1.272590
4395,10.000000,514.333000,1284,-0.693147,5.440000,-1.390730
4396,41.666700,588.667000,1687,0.000000,39.670000,-1.258950
4397,10.666700,523.000000,1206,-0.693142,6.160000,-1.423030
4398,12.000000,595.667000,1678,-0.196933,9.060000,-1.270730
4399,13.000000,526.667000,1232,-0.692810,8.140000,-1.422630
4400,39.333300,582.000000,1663,0.000000,38.240000,-1.271410
4401,10.333300,526.333000,1194,-0.675761,6.550000,-1.437830
4402,10.333300,586.333000,1642,-0.121229,7.600000,-1.263360
4403,11.333300,509.333000,1146,-0.683122,6.300000,-1.455450
4404,14.333300,589.000000,1672,0.000000,11.440000,-1.274920
4405,10.000000,522.000000,1066,-0.692894,6.060000,-1.460710
4406,41.000000,579.000000,1574,-0.241676,38.340000,-1.285250
4407,9.000000,504.000000,1008,-0.691491,4.970000,-1.504940
4408,14.000000,586.000000,1679,0.000000,10.520000,-1.268170
4409,11.000000,515.000000,1132,-0.676820,5.800000,-1.456180
4410,10.666700,578.000000,1600,-0.128163,7.930000,-1.290950
4411,10.333300,497.333000,1083,-0.682331,5.430000,-1.459550
4412,13.333300,599.333000,1742,0.000000,10.240000,-1.261660
4413,11.666700,517.000000,1038,-0.692880,6.920000,-1.481640
4414,12.666700,593.667000,1630,-0.242223,9.370000,-1.290050
4415,14.000000,517.667000,1069,-0.692482,8.020000,-1.488260
4416,11.000000,594.667000,1708,0.000000,8.660000,-1.265210
4417,10.333300,517.333000,1208,-0.678536,5.960000,-1.451550
4418,13.000000,576.667000,1587,-0.075751,8.320000,-1.290400
4419,10.333300,504.667000,1136,-0.686381,5.770000,-1.441680
4420,12.666700,594.667000,1725,0.000000,9.600000,-1.269220
4421,10.000000,516.667000,1090,-0.688230,5.880000,-1.479570
4422,11.333300,577.000000,1580,-0.196647,8.260000,-1.279850
4423,11.666700,518.667000,1114,-0.692625,6.380000,-1.460490
4424,12.000000,585.000000,1678,0.000000,9.030000,-1.267180
4425,9.666670,525.333000,1245,-0.675226,5.890000,-1.407390
4426,11.666700,583.000000,1632,-0.159518,8.680000,-1.281710
4427,10.666700,508.333000,1143,-0.680556,6.020000,-1.472660
4428,11.666700,598.000000,1709,0.000000,9.380000,-1.256610
4429,13.333300,517.000000,1107,-0.692001,7.190000,-1.492570
4430,11.333300,573.333000,1522,-0.294901,8.060000,-1.304400
